Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment
CUST1792,124,7,971.0993825979087,1,5,5,155,3.6666666666666665,At Risk
CUST1793,1,6,826.1976115735092,4,4,5,445,4.333333333333333,Champions
CUST1794,32,3,405.1756527568716,3,2,2,322,2.3333333333333335,New Customers
CUST1795,216,3,176.71356183597754,1,2,1,121,1.3333333333333333,About to Sleep
CUST1796,63,7,807.901258130121,2,5,5,255,4.0,At Risk
CUST1797,63,3,441.5019534415136,2,2,3,223,2.3333333333333335,About to Sleep
CUST1798,1,5,561.6239565041235,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1799,1,3,207.19992246627248,4,2,1,421,2.3333333333333335,New Customers
CUST1800,32,12,1636.4362185454215,3,5,5,355,4.333333333333333,Loyal Customers
CUST1801,216,2,161.03115493133316,1,1,1,111,1.0,About to Sleep
CUST1802,93,4,394.8888565390786,2,3,2,232,2.3333333333333335,At Risk
CUST1803,63,7,806.0935113791138,2,5,5,255,4.0,At Risk
CUST1804,185,2,235.37651918907193,1,1,1,111,1.0,About to Sleep
CUST1805,124,4,469.43549914000045,1,3,3,133,2.3333333333333335,At Risk
CUST1806,93,3,318.67750152850704,2,2,2,222,2.0,About to Sleep
CUST1807,1,13,1456.4293209919333,4,5,5,455,4.666666666666667,Champions
CUST1808,32,2,265.360148085115,3,1,1,311,1.6666666666666667,New Customers
CUST1809,32,6,675.9621764472904,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1810,216,2,215.0766448790992,1,1,1,111,1.0,About to Sleep
CUST1811,63,9,1057.7583338888967,2,5,5,255,4.0,At Risk
CUST1812,32,3,230.50121851449285,3,2,1,321,2.0,New Customers
CUST1813,154,4,496.680719357406,1,3,3,133,2.3333333333333335,At Risk
CUST1814,1,5,567.474062880952,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1815,63,4,351.8744444517044,2,3,2,232,2.3333333333333335,At Risk
CUST1816,63,6,612.6780445632148,2,4,4,244,3.3333333333333335,At Risk
CUST1817,93,4,721.4575462956119,2,3,4,234,3.0,At Risk
CUST1818,1,6,422.96323590254616,4,4,2,442,3.3333333333333335,Promising
CUST1819,63,5,677.2028853121419,2,3,4,234,3.0,At Risk
CUST1820,63,6,590.1729450437931,2,4,4,244,3.3333333333333335,At Risk
CUST1821,32,5,466.35821893471655,3,3,3,333,3.0,Loyal Customers
CUST1822,32,5,259.7604987715041,3,4,1,341,2.6666666666666665,Promising
CUST1823,1,5,599.7612457476827,4,4,4,444,4.0,Champions
CUST1824,63,10,1038.758932605978,2,5,5,255,4.0,At Risk
CUST1825,185,2,371.05963971199174,1,1,2,112,1.3333333333333333,About to Sleep
CUST1826,93,4,563.2268466441368,2,3,3,233,2.6666666666666665,At Risk
CUST1827,1,9,1348.1147163487,4,5,5,455,4.666666666666667,Champions
CUST1828,63,9,1015.034228337425,2,5,5,255,4.0,At Risk
CUST1829,124,6,386.5850237206542,1,4,2,142,2.3333333333333335,At Risk
CUST1830,1,6,481.1841611040235,4,4,3,443,3.6666666666666665,Loyal Customers
CUST1831,63,6,524.275630961027,2,4,3,243,3.0,At Risk
CUST1832,1,5,341.01287309233925,4,4,2,442,3.3333333333333335,Promising
CUST1834,63,3,322.4843208331315,2,2,2,222,2.0,About to Sleep
CUST1835,63,6,585.2335932292581,2,4,3,243,3.0,At Risk
CUST1836,277,3,414.3159712569608,1,2,2,122,1.6666666666666667,About to Sleep
CUST1837,32,8,662.4554162996534,3,5,4,354,4.0,Loyal Customers
CUST1838,124,3,370.93866995399645,1,2,2,122,1.6666666666666667,About to Sleep
CUST1839,93,7,722.5614505932244,2,5,4,254,3.6666666666666665,At Risk
CUST1840,1,2,386.94546086142884,4,1,2,412,2.3333333333333335,New Customers
CUST1841,32,6,1077.9191690467453,3,4,5,345,4.0,Loyal Customers
CUST1842,216,2,249.08832109826702,1,1,1,111,1.0,About to Sleep
CUST1843,1,5,742.8884371272098,4,4,4,444,4.0,Champions
CUST1844,32,4,586.1508673639655,3,3,3,333,3.0,Loyal Customers
CUST1845,63,1,275.33240624746435,2,1,1,211,1.3333333333333333,About to Sleep
CUST1846,93,9,1478.5778908063323,2,5,5,255,4.0,At Risk
CUST1847,216,2,215.51355950128493,1,1,1,111,1.0,About to Sleep
CUST1848,32,6,437.184415759137,3,4,2,342,3.0,Promising
CUST1849,32,10,920.4724991295413,3,5,5,355,4.333333333333333,Loyal Customers
CUST1850,185,4,434.40628718250133,1,3,2,132,2.0,At Risk
CUST1851,32,4,271.4054370188139,3,3,1,331,2.3333333333333335,Promising
CUST1852,32,9,717.939804489282,3,5,4,354,4.0,Loyal Customers
CUST1853,32,5,630.901628533964,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1854,1,8,908.4489975289902,4,5,5,455,4.666666666666667,Champions
CUST1855,32,6,675.5437168459023,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1856,1,10,769.5454048301209,4,5,4,454,4.333333333333333,Champions
CUST1857,93,7,710.058849901242,2,5,4,254,3.6666666666666665,At Risk
CUST1858,32,6,459.9623119869206,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1859,32,9,1148.2260331729804,3,5,5,355,4.333333333333333,Loyal Customers
CUST1860,1,5,647.5285535591527,4,4,4,444,4.0,Champions
CUST1861,93,5,278.6485932742128,2,4,1,241,2.3333333333333335,At Risk
CUST1862,32,3,287.4214154473498,3,2,1,321,2.0,New Customers
CUST1863,397,2,97.04202934468304,1,1,1,111,1.0,About to Sleep
CUST1864,1,10,736.7707911936752,4,5,4,454,4.333333333333333,Champions
CUST1866,1,4,542.3451529370066,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1867,124,4,203.07307817931854,1,3,1,131,1.6666666666666667,At Risk
CUST1868,32,2,296.3777274669679,3,1,2,312,2.0,New Customers
CUST1869,63,3,218.20023432456824,2,2,1,221,1.6666666666666667,About to Sleep
CUST1870,32,5,732.6854955309349,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1871,32,3,306.5071739541547,3,2,2,322,2.3333333333333335,New Customers
CUST1872,32,3,560.4480940666399,3,2,3,323,2.6666666666666665,New Customers
CUST1873,32,8,589.9508389688626,3,5,4,354,4.0,Loyal Customers
CUST1874,32,8,770.0741780575913,3,5,4,354,4.0,Loyal Customers
CUST1875,124,4,437.7593803947494,1,3,2,132,2.0,At Risk
CUST1876,185,8,612.9024291521123,1,5,4,154,3.3333333333333335,At Risk
CUST1877,1,7,526.8451023207684,4,5,3,453,4.0,Loyal Customers
CUST1878,63,4,163.3681606432683,2,3,1,231,2.0,At Risk
CUST1879,32,8,846.7245719529005,3,5,5,355,4.333333333333333,Loyal Customers
CUST1880,124,3,312.2322569307381,1,2,2,122,1.6666666666666667,About to Sleep
CUST1881,154,4,457.1883290036916,1,3,3,133,2.3333333333333335,At Risk
CUST1882,63,7,628.0420097631838,2,5,4,254,3.6666666666666665,At Risk
CUST1883,63,5,412.6127895392905,2,4,2,242,2.6666666666666665,At Risk
CUST1884,63,2,120.04684399595394,2,1,1,211,1.3333333333333333,About to Sleep
CUST1885,93,6,579.9173199972532,2,4,3,243,3.0,At Risk
CUST1886,246,1,88.82436783157338,1,1,1,111,1.0,About to Sleep
CUST1887,63,3,441.15987955119465,2,2,3,223,2.3333333333333335,About to Sleep
CUST1888,32,8,675.534021981503,3,5,4,354,4.0,Loyal Customers
CUST1889,307,2,277.2843241708932,1,1,1,111,1.0,About to Sleep
CUST1890,32,6,520.7175581660791,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1891,63,6,633.637087866514,2,4,4,244,3.3333333333333335,At Risk
CUST1892,93,3,163.60248154810765,2,2,1,221,1.6666666666666667,About to Sleep
CUST1893,63,6,710.2988858788198,2,4,4,244,3.3333333333333335,At Risk
CUST1894,63,2,257.3020641619892,2,1,1,211,1.3333333333333333,About to Sleep
CUST1895,32,3,548.8503357768283,3,2,3,323,2.6666666666666665,New Customers
CUST1896,93,8,521.2587566600687,2,5,3,253,3.3333333333333335,At Risk
CUST1897,216,2,234.34552969675903,1,1,1,111,1.0,About to Sleep
CUST1898,338,1,96.86238920449092,1,1,1,111,1.0,About to Sleep
CUST1899,1,4,359.0508127584597,4,3,2,432,3.0,Promising
CUST1900,185,5,443.5906425628061,1,4,3,143,2.6666666666666665,At Risk
CUST1901,1,7,789.7372089387253,4,5,5,455,4.666666666666667,Champions
CUST1902,63,6,814.9349540379867,2,4,5,245,3.6666666666666665,At Risk
CUST1903,63,3,298.7792980648976,2,2,2,222,2.0,About to Sleep
CUST1904,93,5,320.5293222093863,2,4,2,242,2.6666666666666665,At Risk
CUST1905,124,4,409.17235547279705,1,3,2,132,2.0,At Risk
CUST1906,32,6,410.79361434874346,3,4,2,342,3.0,Promising
CUST1907,63,6,606.3830941360925,2,4,4,244,3.3333333333333335,At Risk
CUST1908,32,6,497.6282908799159,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1909,1,7,868.9869664964909,4,5,5,455,4.666666666666667,Champions
CUST1910,63,6,494.2640730094173,2,4,3,243,3.0,At Risk
CUST1911,32,4,426.8972199759263,3,3,2,332,2.6666666666666665,Promising
CUST1912,1,7,501.6889031848363,4,5,3,453,4.0,Loyal Customers
CUST1913,32,4,586.40541317107,3,3,3,333,3.0,Loyal Customers
CUST1914,32,8,831.9301745776706,3,5,5,355,4.333333333333333,Loyal Customers
CUST1915,32,10,1007.9494163357929,3,5,5,355,4.333333333333333,Loyal Customers
CUST1916,246,3,266.9309567507192,1,2,1,121,1.3333333333333333,About to Sleep
CUST1917,1,4,587.3514436564292,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1918,1,4,435.11547701559647,4,3,2,432,3.0,Promising
CUST1919,63,2,52.28804767836748,2,1,1,211,1.3333333333333333,About to Sleep
CUST1920,246,3,128.54376512193812,1,2,1,121,1.3333333333333333,About to Sleep
CUST1921,32,7,813.1443759114361,3,5,5,355,4.333333333333333,Loyal Customers
CUST1922,93,3,308.9842143469324,2,2,2,222,2.0,About to Sleep
CUST1923,93,4,733.2699334402721,2,3,4,234,3.0,At Risk
CUST1924,63,6,588.7010343941054,2,4,4,244,3.3333333333333335,At Risk
CUST1925,93,6,830.2196915467829,2,4,5,245,3.6666666666666665,At Risk
CUST1926,93,4,522.2691185918518,2,3,3,233,2.6666666666666665,At Risk
CUST1927,32,3,411.650894973752,3,2,2,322,2.3333333333333335,New Customers
CUST1928,185,3,237.3871496461388,1,2,1,121,1.3333333333333333,About to Sleep
CUST1929,185,5,754.9372326283708,1,4,4,144,3.0,At Risk
CUST1930,63,4,504.312824252826,2,3,3,233,2.6666666666666665,At Risk
CUST1931,124,4,606.8217420750693,1,3,4,134,2.6666666666666665,At Risk
CUST1932,63,5,773.167617284622,2,4,5,245,3.6666666666666665,At Risk
CUST1933,32,9,1110.5675148128303,3,5,5,355,4.333333333333333,Loyal Customers
CUST1934,63,4,409.99169083238775,2,3,2,232,2.3333333333333335,At Risk
CUST1935,93,4,494.6034752298,2,3,3,233,2.6666666666666665,At Risk
CUST1936,1,8,939.8885853448721,4,5,5,455,4.666666666666667,Champions
CUST1937,1,5,660.0338793652064,4,4,4,444,4.0,Champions
CUST1938,1,5,431.7672941117948,4,4,2,442,3.3333333333333335,Promising
CUST1939,32,12,1618.6911441191723,3,5,5,355,4.333333333333333,Loyal Customers
CUST1940,93,5,509.4295727285464,2,4,3,243,3.0,At Risk
CUST1941,1,7,621.6588786833136,4,5,4,454,4.333333333333333,Champions
CUST1942,277,1,51.73261503475242,1,1,1,111,1.0,About to Sleep
CUST1943,32,6,573.4833739004372,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1944,32,9,1045.766497962276,3,5,5,355,4.333333333333333,Loyal Customers
CUST1945,32,9,805.0921158008217,3,5,5,355,4.333333333333333,Loyal Customers
CUST1946,1,5,681.2853226887974,4,4,4,444,4.0,Champions
CUST1947,93,8,755.1152438193641,2,5,4,254,3.6666666666666665,At Risk
CUST1948,154,3,291.03452531483686,1,2,1,121,1.3333333333333333,About to Sleep
CUST1949,32,8,1077.6471617800578,3,5,5,355,4.333333333333333,Loyal Customers
CUST1950,124,2,275.07557726640874,1,1,1,111,1.0,About to Sleep
CUST1951,32,6,351.0225838821519,3,4,2,342,3.0,Promising
CUST1952,32,5,476.5645293440857,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1953,1,14,1416.7120802970235,4,5,5,455,4.666666666666667,Champions
CUST1954,93,4,617.8196484307587,2,3,4,234,3.0,At Risk
CUST1956,154,4,500.9515800341806,1,3,3,133,2.3333333333333335,At Risk
CUST1957,32,6,568.0211938541156,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1958,32,5,670.0496360639389,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1959,32,8,1243.4496667898836,3,5,5,355,4.333333333333333,Loyal Customers
CUST1960,1,6,960.3598586193377,4,4,5,445,4.333333333333333,Champions
CUST1961,93,10,1113.2941030572763,2,5,5,255,4.0,At Risk
CUST1962,1,8,1344.1363969546323,4,5,5,455,4.666666666666667,Champions
CUST1963,63,3,451.5249002281375,2,2,3,223,2.3333333333333335,About to Sleep
CUST1964,32,7,802.9918751783009,3,5,5,355,4.333333333333333,Loyal Customers
CUST1965,32,3,243.52269699266694,3,2,1,321,2.0,New Customers
CUST1966,93,2,246.18699335555812,2,1,1,211,1.3333333333333333,About to Sleep
CUST1967,63,4,455.9054011715988,2,3,3,233,2.6666666666666665,At Risk
CUST1968,63,5,625.5873825542794,2,4,4,244,3.3333333333333335,At Risk
CUST1969,32,8,694.8242243405973,3,5,4,354,4.0,Loyal Customers
CUST1970,63,7,509.6100618984603,2,5,3,253,3.3333333333333335,At Risk
CUST1971,185,4,406.3042407875647,1,3,2,132,2.0,At Risk
CUST1972,1,2,113.47037069809805,4,1,1,411,2.0,New Customers
CUST1973,32,4,366.83973876377377,3,3,2,332,2.6666666666666665,Promising
CUST1974,63,5,615.7394560485201,2,4,4,244,3.3333333333333335,At Risk
CUST1975,246,2,60.11058699129653,1,1,1,111,1.0,About to Sleep
CUST1976,1,5,386.8392890841136,4,4,2,442,3.3333333333333335,Promising
CUST1977,63,7,636.6618492794348,2,5,4,254,3.6666666666666665,At Risk
CUST1978,93,4,186.7654139173431,2,3,1,231,2.0,At Risk
CUST1979,63,5,504.3437671327656,2,4,3,243,3.0,At Risk
CUST1980,63,6,553.9739452182037,2,4,3,243,3.0,At Risk
CUST1981,63,2,376.68358752123356,2,1,2,212,1.6666666666666667,About to Sleep
CUST1982,154,7,1162.3791884212246,1,5,5,155,3.6666666666666665,At Risk
CUST1983,93,5,496.7571325356965,2,4,3,243,3.0,At Risk
CUST1984,1,5,442.20409191006695,4,4,3,443,3.6666666666666665,Loyal Customers
CUST1985,32,2,348.33883022186035,3,1,2,312,2.0,New Customers
CUST1986,32,9,942.3498780723892,3,5,5,355,4.333333333333333,Loyal Customers
CUST1987,32,9,941.7892873038335,3,5,5,355,4.333333333333333,Loyal Customers
CUST1988,93,3,443.7944636316916,2,2,3,223,2.3333333333333335,About to Sleep
CUST1989,154,3,523.1785959338529,1,2,3,123,2.0,About to Sleep
CUST1990,1,6,799.094048146527,4,4,5,445,4.333333333333333,Champions
CUST1991,32,4,368.8020139663297,3,3,2,332,2.6666666666666665,Promising
CUST1992,63,7,617.2252128960797,2,5,4,254,3.6666666666666665,At Risk
CUST1993,277,1,16.996202535698966,1,1,1,111,1.0,About to Sleep
CUST1994,63,6,648.0988630509787,2,4,4,244,3.3333333333333335,At Risk
CUST1995,63,9,1097.0631564547132,2,5,5,255,4.0,At Risk
CUST1996,1,4,597.0184356729678,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1997,1,7,853.5348704871548,4,5,5,455,4.666666666666667,Champions
CUST1998,63,7,893.0440767552388,2,5,5,255,4.0,At Risk
CUST1999,124,4,425.1614592121637,1,3,2,132,2.0,At Risk
